the rolling stones	the smiths	0.989023503847
the rolling stones	death cab for cutie	0.985621837899
the rolling stones	bob dylan	0.985262937844
the rolling stones	the who	0.982880778611
the rolling stones	the postal service	0.979993829504
the rolling stones	asobi seksu	0.977398708463
the rolling stones	the shins	0.976853121072
the rolling stones	disney	0.97336406447
the rolling stones	sigur rós	0.970424858853
led zeppelin	led zeppelin	1.00000003096
led zeppelin	air	0.99656014191
led zeppelin	sigur rós	0.994942923542
led zeppelin	disney	0.994659493212
led zeppelin	portishead	0.982021363452
led zeppelin	queen	0.98115073517
led zeppelin	coldplay	0.978094093502
led zeppelin	múm	0.975307850167
led zeppelin	the decemberists	0.973345259205
led zeppelin	röyksopp	0.972347546369
metallica	metallica	0.999999987285
metallica	n*e*r*d	0.972309809178
metallica	mew	0.952402696013
metallica	apocalyptica	0.949777595699
metallica	motion city soundtrack	0.9468771182
metallica	markus krunegård	0.939296316355
metallica	beastie boys	0.933273263276
metallica	håkan hellström	0.929876588285
metallica	familjen	0.927744306624
metallica	scorpions	0.921493396163
muse	muse	1.00000001408
muse	the prodigy	0.984543705359
muse	bloc party	0.98015579395
muse	slagsmålsklubben	0.979276971892
muse	r.e.m.	0.97611053288
muse	coldplay	0.974428450689
muse	the decemberists	0.97165023908
muse	cut copy	0.970803543925
muse	kings of convenience	0.969877887517
muse	röyksopp	0.967176120728
the kooks	the kooks	0.999999976855
the kooks	lily allen	0.981163941324
the kooks	paul simon	0.977672845125
the kooks	explosions in the sky	0.976197902113
the kooks	linkin park	0.975204840302
the kooks	keane	0.968523003161
the kooks	rise against	0.960817385465
the kooks	u2	0.959007035941
the kooks	miles davis	0.958174631
the kooks	green day	0.955831993371
beck	beck	0.99999996729
beck	bonobo	0.997956595384
beck	metric	0.986748567782
beck	radiohead	0.984295614064
beck	animal collective	0.983431424946
beck	the go! team	0.981338253245
beck	the shins	0.979970635846
beck	elliott smith	0.978132138029
beck	the flaming lips	0.971103610471
beck	beirut	0.969937203452
depeche mode	depeche mode	0.999999994251
depeche mode	ladytron	0.960864070803
depeche mode	lamb	0.951524887234
depeche mode	motion city soundtrack	0.93925312534
depeche mode	mgmt	0.925799921155
depeche mode	owl city	0.923576958477
depeche mode	the go! team	0.922031134367
depeche mode	justice	0.919827610254
depeche mode	aphex twin	0.917995467782
depeche mode	pavement	0.914749182761
iron maiden	iron maiden	1.00000000859
iron maiden	morphine	0.980819063261
iron maiden	tool	0.970759918913
iron maiden	a perfect circle	0.966214925051
iron maiden	tycho	0.953922301531
iron maiden	the stooges	0.952707663178
iron maiden	the cinematic orchestra	0.944763436913
iron maiden	van halen	0.942816708237
iron maiden	blind guardian	0.935148179531
iron maiden	dream theater	0.929717965424
johnny cash	johnny cash	0.999999992162
johnny cash	andrew w.k.	0.989441313781
johnny cash	crystal castles	0.977404974401
johnny cash	damien rice	0.966368965805
johnny cash	blink-182	0.965800110251
johnny cash	elliott smith	0.960860721767
johnny cash	beirut	0.960411660373
johnny cash	bonobo	0.9595336169
johnny cash	jack johnson	0.956833042204
johnny cash	the smashing pumpkins	0.956497270614
mgmt	mgmt	1.00000003181
mgmt	interpol	0.997410928831
mgmt	the cure	0.991869026795
mgmt	pixies	0.991450762376
mgmt	klaxons	0.979145510122
mgmt	metric	0.971392644569
mgmt	röyksopp	0.970806403086
mgmt	the killers	0.970554204658
mgmt	radiohead	0.966700002551
mgmt	the go! team	0.965605895966
red hot chili peppers	red hot chili peppers	0.999999976033
red hot chili peppers	queen	0.987528151833
red hot chili peppers	madredeus	0.98388963379
red hot chili peppers	carla bruni	0.972581891343
red hot chili peppers	jamiroquai	0.972578814253
red hot chili peppers	air	0.972501436248
red hot chili peppers	led zeppelin	0.971163766459
red hot chili peppers	nirvana	0.970150988549
red hot chili peppers	rilo kiley	0.960200514644
red hot chili peppers	sigur rós	0.958272006363
the cure	the cure	0.999999973466
the cure	pixies	0.994404309895
the cure	mgmt	0.991869026795
the cure	interpol	0.989783398807
the cure	the decemberists	0.979991922155
the cure	röyksopp	0.978601718321
the cure	klaxons	0.977740103379
the cure	the beatles	0.973486071452
the cure	joy division	0.973207732663
the cure	radiohead	0.972522864118
the strokes	the strokes	0.999999955644
the strokes	yeah yeah yeahs	0.987297108397
the strokes	arcade fire	0.967858061194
the strokes	girl talk	0.964835174382
the strokes	justice	0.959853146225
the strokes	pavement	0.951839644462
the strokes	mgmt	0.947474166751
the strokes	interpol	0.94638870284
the strokes	the libertines	0.945014152676
the strokes	yann tiersen	0.934661649168
u2	u2	0.999999979282
u2	doves	0.976288499311
u2	r.e.m.	0.960752472281
u2	lily allen	0.959902971983
u2	the kooks	0.959007035941
u2	rise against	0.958619408309
u2	bloc party	0.958208505064
u2	apollo 440	0.955437269062
u2	muse	0.951290417463
u2	explosions in the sky	0.950420677662
arctic monkeys	arctic monkeys	1.00000000031
arctic monkeys	the knife	0.990423569456
arctic monkeys	modest mouse	0.988497081213
arctic monkeys	death cab for cutie	0.979164978489
arctic monkeys	feist	0.978104893118
arctic monkeys	goldfrapp	0.976714417338
arctic monkeys	klaxons	0.971832938492
arctic monkeys	panic at the disco	0.964483514428
arctic monkeys	metric	0.964124925435
arctic monkeys	belle and sebastian	0.95965026319
bloc party	bloc party	0.999999997163
bloc party	kings of convenience	0.998438992421
bloc party	r.e.m.	0.997090955498
bloc party	the decemberists	0.983797280118
bloc party	the killers	0.982990728691
bloc party	explosions in the sky	0.982347508892
bloc party	múm	0.982340926304
bloc party	muse	0.98015579395
bloc party	snow patrol	0.975551424548
bloc party	cut copy	0.974688410759
the killers	the killers	0.999999957582
the killers	r.e.m.	0.986733734608
the killers	the beatles	0.984900337644
the killers	klaxons	0.9841326233
the killers	kings of convenience	0.983199095353
the killers	bloc party	0.982990728691
the killers	sufjan stevens	0.980605389923
the killers	kanye west	0.980380879715
the killers	cut copy	0.979358423501
the killers	the decemberists	0.975377269089
children of bodom	children of bodom	1.00000003088
children of bodom	in flames	0.971666065976
children of bodom	volbeat	0.955521501601
children of bodom	nintendo	0.955499306321
children of bodom	dark tranquillity	0.938902594149
children of bodom	claude debussy	0.91983538121
children of bodom	pearl jam	0.918614193797
children of bodom	ozzy osbourne	0.912558816373
children of bodom	brother firetribe	0.912558719516
children of bodom	mokoma	0.912558719516
nirvana	nirvana	1.00000002796
nirvana	gorillaz	0.978782629594
nirvana	red hot chili peppers	0.970150988549
nirvana	carla bruni	0.969368234277
nirvana	iamx	0.961483560503
nirvana	apocalyptica	0.958794787526
nirvana	coldplay	0.956785924733
nirvana	queen	0.955929853022
nirvana	air traffic	0.95332704857
nirvana	madredeus	0.952772088349
oasis	oasis	0.999999995011
oasis	slagsmålsklubben	0.960463121533
oasis	manu chao	0.960187125951
oasis	paul simon	0.954952266067
oasis	explosions in the sky	0.952285010368
oasis	bob marley	0.951252926141
oasis	editors	0.950720001012
oasis	snow patrol	0.949946712703
oasis	franz ferdinand	0.945306971669
oasis	green day	0.938420180231
the doors	the doors	1.00000002361
the doors	plaid	0.986162076704
the doors	slowdive	0.958977866918
the doors	a perfect circle	0.956904649734
the doors	bloodlined calligraphy	0.955795049667
the doors	dandi wind	0.955795049667
the doors	the unicorns	0.955795034766
the doors	desaparecidos	0.955795019865
the doors	o-zone	0.955794714391
the doors	the stooges	0.954939763993
the prodigy	the prodigy	0.999999992797
the prodigy	muse	0.984543705359
the prodigy	nightwish	0.961905028671
the prodigy	daft punk	0.951435808092
the prodigy	doves	0.948434013873
the prodigy	michael jackson	0.945301663131
the prodigy	slagsmålsklubben	0.944526456296
the prodigy	reel big fish	0.943994540721
the prodigy	coldplay	0.939316209406
the prodigy	apollo 440	0.938098158687
the velvet underground	the velvet underground	1.00000003058
the velvet underground	tom waits	0.979139983654
the velvet underground	neil young	0.962488796562
the velvet underground	louis armstrong	0.944021973759
the velvet underground	suzanne vega	0.934028625488
the velvet underground	andrew w.k.	0.927766948938
the velvet underground	amiina	0.92496150732
the velvet underground	beirut	0.923071578145
the velvet underground	pj harvey	0.906730629504
the velvet underground	elliott smith	0.90482968092
air	air	0.999999992752
air	led zeppelin	0.99656014191
air	sigur rós	0.991335961968
air	disney	0.986589560285
air	queen	0.979419367388
air	portishead	0.979404900223
air	múm	0.97725511156
air	coldplay	0.974635476246
air	dj shadow	0.974144356325
air	red hot chili peppers	0.972501436248
arcade fire	arcade fire	1.00000001171
arcade fire	yeah yeah yeahs	0.982770247385
arcade fire	pavement	0.974350692704
arcade fire	the libertines	0.97096407041
arcade fire	the strokes	0.967858061194
arcade fire	justice	0.95888793841
arcade fire	badly drawn boy	0.948375239968
arcade fire	yann tiersen	0.943249020725
arcade fire	hot chip	0.942169044167
arcade fire	goldfrapp	0.935270123184
beirut	beirut	1.00000001191
beirut	elliott smith	0.998681200901
beirut	animal collective	0.978974241763
beirut	the smashing pumpkins	0.978550935164
beirut	andrew w.k.	0.977422313765
beirut	jack johnson	0.976553475484
beirut	bonobo	0.975470842794
beirut	okkervil river	0.972297245637
beirut	beck	0.969937203452
beirut	the flaming lips	0.966360937804
blink-182	blink-182	1.0000000073
blink-182	crystal castles	0.994967158418
blink-182	the shins	0.990991280414
blink-182	radiohead	0.98678043671
blink-182	sigur rós	0.986391738988
blink-182	disney	0.982829652727
blink-182	the white stripes	0.981671405956
blink-182	asobi seksu	0.980954827741
blink-182	inxs	0.97833166644
blink-182	the beatles	0.977665366605
david bowie	david bowie	0.999999965678
david bowie	joy division	0.991918341257
david bowie	ben folds	0.98031861335
david bowie	damien rice	0.975300431252
david bowie	eddie vedder	0.974947329611
david bowie	pixies	0.968524448574
david bowie	sneaker pimps	0.967832554132
david bowie	the cure	0.967075049877
david bowie	fleetwood mac	0.965765129775
david bowie	fatboy slim	0.964536298066
death cab for cutie	death cab for cutie	0.999999985331
death cab for cutie	the who	0.992319877725
death cab for cutie	the knife	0.990844755433
death cab for cutie	sufjan stevens	0.990271896124
death cab for cutie	the rolling stones	0.985621837899
death cab for cutie	goldfrapp	0.979520149529
death cab for cutie	arctic monkeys	0.979164978489
death cab for cutie	phoenix	0.975001700222
death cab for cutie	the shins	0.967868577689
death cab for cutie	eels	0.966925635934
franz ferdinand	franz ferdinand	1.00000003135
franz ferdinand	kent	0.982704721391
franz ferdinand	nightwish	0.970168376341
franz ferdinand	jay-z	0.947633262724
franz ferdinand	oasis	0.945306971669
franz ferdinand	linkin park	0.944644398987
franz ferdinand	bob marley	0.942223709077
franz ferdinand	explosions in the sky	0.940274726599
franz ferdinand	slagsmålsklubben	0.937627051026
franz ferdinand	the kooks	0.93674594909
kings of leon	kings of leon	1.00000001466
kings of leon	kanye west	0.993891438935
kings of leon	belle and sebastian	0.992424597032
kings of leon	panic at the disco	0.986952216364
kings of leon	rise against	0.984895276837
kings of leon	the beatles	0.974623966962
kings of leon	inxs	0.970072902739
kings of leon	kelly clarkson	0.96736946702
kings of leon	loreena mckennitt	0.964380986989
kings of leon	elvis presley	0.964052405208
linkin park	linkin park	0.999999986813
linkin park	cut copy	0.99031566456
linkin park	explosions in the sky	0.987221218646
linkin park	snow patrol	0.976399010047
linkin park	the kooks	0.975204840302
linkin park	daft punk	0.971199389547
linkin park	green day	0.963002204895
linkin park	paul simon	0.960851587355
linkin park	miles davis	0.959323808551
linkin park	bloc party	0.957637950778
massive attack	massive attack	1.00000001598
massive attack	the album leaf	0.966055765748
massive attack	thievery corporation	0.953610442579
massive attack	the kills	0.943645056337
massive attack	lemon jelly	0.939549177885
massive attack	iamx	0.936734259129
massive attack	amon tobin	0.933505274355
massive attack	gorillaz	0.919080346823
massive attack	antony and the johnsons	0.918375886977
massive attack	carla bruni	0.916244998574
placebo	placebo	0.999999986309
placebo	editors	0.989905480295
placebo	snow patrol	0.98055556044
placebo	coldplay	0.977008620277
placebo	the killers	0.973672000691
placebo	kings of convenience	0.972050074488
placebo	led zeppelin	0.971861362457
placebo	bloc party	0.96962575987
placebo	disney	0.96692219004
placebo	slagsmålsklubben	0.964700315148
röyksopp	röyksopp	0.999999990574
röyksopp	the decemberists	0.993472186849
röyksopp	coldplay	0.98798989132
röyksopp	dj shadow	0.986113534309
röyksopp	the cure	0.978601718321
röyksopp	r.e.m.	0.977413510904
röyksopp	led zeppelin	0.972347546369
röyksopp	mgmt	0.970806403086
röyksopp	air	0.968542132527
röyksopp	disney	0.9679072164
the who	the who	0.999999989498
the who	death cab for cutie	0.992319877725
the who	the rolling stones	0.982880778611
the who	goldfrapp	0.982358155772
the who	sufjan stevens	0.980106525123
the who	the knife	0.974144563079
the who	eels	0.967285949737
the who	arctic monkeys	0.958835680038
the who	the smiths	0.956469252706
the who	snow patrol	0.956220254302
amy winehouse	amy winehouse	0.9999999909
amy winehouse	the brian jonestown massacre	0.960408974439
amy winehouse	ben folds	0.930635504425
amy winehouse	simply red	0.930558733642
amy winehouse	eddie vedder	0.930300809443
amy winehouse	billie holiday	0.92087520659
amy winehouse	the b-52s	0.903582058847
amy winehouse	oingo boingo	0.901438780129
amy winehouse	the national	0.879931673408
amy winehouse	the dandy warhols	0.873265683651
animal collective	animal collective	1.00000002127
animal collective	elliott smith	0.984615890309
animal collective	beck	0.983431424946
animal collective	the postal service	0.982398265973
animal collective	beirut	0.978974241763
animal collective	bonobo	0.978293452412
animal collective	bright eyes	0.969893019646
animal collective	jack johnson	0.964008111507
animal collective	asobi seksu	0.96214761585
animal collective	bob dylan	0.956279538572
feist	feist	0.999999984348
feist	the white stripes	0.985804695636
feist	modest mouse	0.979987237602
feist	arctic monkeys	0.978104893118
feist	the shins	0.975010974333
feist	metric	0.974767046049
feist	inxs	0.974491856992
feist	asobi seksu	0.970153508708
feist	klaxons	0.970088539645
feist	bonobo	0.966194495559
jack johnson	jack johnson	1.00000000935
jack johnson	asobi seksu	0.992880370934
jack johnson	bob dylan	0.989985645749
jack johnson	elliott smith	0.980534868315
jack johnson	the smiths	0.979634398594
jack johnson	beirut	0.976553475484
jack johnson	blink-182	0.971786668524
jack johnson	rilo kiley	0.970686051995
jack johnson	the shins	0.96944286488
jack johnson	sigur rós	0.968356750906
joy division	joy division	0.999999966433
joy division	david bowie	0.991918341257
joy division	anathema	0.981190236285
joy division	pixies	0.978763243183
joy division	the cure	0.973207732663
joy division	ben folds	0.971196359023
joy division	interpol	0.970819395036
joy division	the white stripes	0.964844930917
joy division	mgmt	0.962103500962
joy division	metric	0.957407258451
pink floyd	pink floyd	0.999999978405
pink floyd	queen	0.970477266237
pink floyd	jamiroquai	0.969690322876
pink floyd	rilo kiley	0.957452356815
pink floyd	red hot chili peppers	0.954821217805
pink floyd	fischerspooner	0.950918495655
pink floyd	kristian anttila	0.950918432325
pink floyd	i'm from barcelona	0.9509184286
pink floyd	kap bambino	0.950918424875
pink floyd	the soundtrack of our lives	0.950918350369
rammstein	rammstein	1.00000000192
rammstein	sonata arctica	0.970497263595
rammstein	cypress hill	0.943248830736
rammstein	scorpions	0.937839381397
rammstein	toto	0.923888556659
rammstein	t.o.k.	0.917999051511
rammstein	strindbergs	0.917999014258
rammstein	thåström	0.917998984456
rammstein	bob hund	0.917998977005
rammstein	timbuktu	0.917998917401
the shins	the shins	0.999999994463
the shins	radiohead	0.994801267982
the shins	metric	0.991183807142
the shins	blink-182	0.990991280414
the shins	disney	0.990234215744
the shins	sigur rós	0.988179272041
the shins	bonobo	0.985299668275
the shins	klaxons	0.9846306853
the shins	asobi seksu	0.984327441081
the shins	crystal castles	0.983735432848
the white stripes	the white stripes	0.999999978094
the white stripes	inxs	0.992690557614
the white stripes	metric	0.988746518269
the white stripes	klaxons	0.987834308296
the white stripes	radiohead	0.986118229106
the white stripes	feist	0.985804695636
the white stripes	the beatles	0.985214397311
the white stripes	the shins	0.983671316877
the white stripes	blink-182	0.981671405956
the white stripes	crystal castles	0.973627937958
antony and the johnsons	antony and the johnsons	0.999999985381
antony and the johnsons	moloko	0.983799071983
antony and the johnsons	architecture in helsinki	0.932529971004
antony and the johnsons	late of the pier	0.928925588727
antony and the johnsons	rex the dog	0.928925469518
antony and the johnsons	metronomy	0.928925447166
antony and the johnsons	earth	0.928925357759
antony and the johnsons	holy fuck	0.928925327957
antony and the johnsons	the hold steady	0.928925305605
antony and the johnsons	kyuss	0.928925260901
cat power	cat power	1.00000004306
cat power	fall out boy	0.972997963428
cat power	the flaming lips	0.961633492261
cat power	dashboard confessional	0.956200256944
cat power	okkervil river	0.948261491954
cat power	anathema	0.930298604071
cat power	john mayer	0.921608440578
cat power	beck	0.919957898557
cat power	bonobo	0.911383703351
cat power	the ataris	0.908350996673
dire straits	dire straits	1.00000000608
dire straits	aerosmith	0.982652917504
dire straits	blind guardian	0.963300511241
dire straits	alice in chains	0.963001649827
dire straits	slowdive	0.953235458583
dire straits	guns n roses	0.93832809478
dire straits	the stooges	0.925287373364
dire straits	faith no more	0.921605303884
dire straits	van halen	0.918539792299
dire straits	mindless self indulgence	0.918422751129
enigma	enigma	0.999999983361
enigma	flight of the conchords	0.970192307606
enigma	god is an astronaut	0.967855069786
enigma	[unknown]	0.933357961476
enigma	clint mansell	0.931736491621
enigma	lemon jelly	0.93021389097
enigma	the kills	0.916471466422
enigma	owl city	0.896482899785
enigma	nine inch nails	0.895397596061
enigma	fleetwood mac	0.888716094196
in flames	in flames	1.00000000435
in flames	children of bodom	0.971666065976
in flames	supercar	0.937922753394
in flames	zz top	0.93496838212
in flames	volbeat	0.934499263763
in flames	nintendo	0.922451257706
in flames	meshuggah	0.908802635968
in flames	little richard	0.879741147161
in flames	dale watson	0.87974113971
in flames	devourment	0.87974113971
interpol	interpol	1.00000001727
interpol	mgmt	0.997410928831
interpol	the cure	0.989783398807
interpol	pixies	0.988578051329
interpol	klaxons	0.98636925593
interpol	metric	0.984483354725
interpol	radiohead	0.97817921266
interpol	the go! team	0.976798154414
interpol	joy division	0.970819395036
interpol	the white stripes	0.968718398362
kanye west	kanye west	0.999999971472
kanye west	kings of leon	0.993891438935
kanye west	panic at the disco	0.990138964728
kanye west	belle and sebastian	0.988540742546
kanye west	the beatles	0.985597339459
kanye west	the killers	0.980380879715
kanye west	girl talk	0.979435302317
kanye west	rise against	0.972574627027
kanye west	klaxons	0.972516611218
kanye west	inxs	0.972042854875
kasabian	kasabian	0.999999996704
kasabian	the cardigans	0.956320155412
kasabian	the raconteurs	0.9439050816
kasabian	j dilla	0.940385695547
kasabian	madonna	0.924128875136
kasabian	the all-american rejects	0.923495359719
kasabian	blur	0.903748974204
kasabian	timo räisänen	0.900510445237
kasabian	alice in videoland	0.900510437787
kasabian	millencolin	0.900510437787
keane	keane	0.999999946806
keane	lily allen	0.980801494792
keane	the cranberries	0.972241098061
keane	the kooks	0.968523003161
keane	savage garden	0.960703335702
keane	razorlight	0.956506680697
keane	u2	0.943004697561
keane	rise against	0.942561198026
keane	silverchair	0.940284080803
keane	paul simon	0.932230807841
kelly clarkson	kelly clarkson	0.999999957514
kelly clarkson	miles davis	0.975513385609
kelly clarkson	elton john	0.973938604817
kelly clarkson	loreena mckennitt	0.972774783149
kelly clarkson	belle and sebastian	0.969077628106
kelly clarkson	kings of leon	0.96736946702
kelly clarkson	panic at the disco	0.96428308636
kelly clarkson	rise against	0.948318358511
kelly clarkson	3 doors down	0.944928180426
kelly clarkson	kanye west	0.944072663784
nouvelle vague	nouvelle vague	0.999999969325
nouvelle vague	the decemberists	0.979190222919
nouvelle vague	sneaker pimps	0.97918737866
nouvelle vague	r.e.m.	0.968391608447
nouvelle vague	crystal castles	0.967367976904
nouvelle vague	múm	0.966573808342
nouvelle vague	air	0.965249225497
nouvelle vague	blink-182	0.962841767818
nouvelle vague	röyksopp	0.960919700563
nouvelle vague	dj shadow	0.960834376514
pixies	pixies	0.999999992614
pixies	the cure	0.994404309895
pixies	mgmt	0.991450762376
pixies	interpol	0.988578051329
pixies	joy division	0.978763243183
pixies	klaxons	0.971873348579
pixies	david bowie	0.968524448574
pixies	the beatles	0.964335847646
pixies	doves	0.960771296173
pixies	the decemberists	0.958953376859
sufjan stevens	sufjan stevens	1.00000002294
sufjan stevens	death cab for cutie	0.990271896124
sufjan stevens	the knife	0.985769317485
sufjan stevens	the killers	0.980605389923
sufjan stevens	the who	0.980106525123
sufjan stevens	snow patrol	0.975496048108
sufjan stevens	panic at the disco	0.973800232634
sufjan stevens	kings of convenience	0.972296450287
sufjan stevens	belle and sebastian	0.972183572128
sufjan stevens	phoenix	0.971607042477
the smiths	the smiths	0.999999973333
the smiths	bob dylan	0.997463784879
the smiths	the rolling stones	0.989023503847
the smiths	the postal service	0.987467537634
the smiths	asobi seksu	0.983870245516
the smiths	jack johnson	0.979634398594
the smiths	rilo kiley	0.965824574232
the smiths	death cab for cutie	0.959815360606
the smiths	the shins	0.958690021187
the smiths	phoenix	0.956486757845
tool	tool	0.999999965428
tool	the cinematic orchestra	0.984567325562
tool	iron maiden	0.970759918913
tool	gorillaz	0.9695565328
tool	morphine	0.959977146238
tool	iamx	0.958065457642
tool	nirvana	0.951563097537
tool	amon tobin	0.948488965631
tool	a perfect circle	0.948025658727
tool	air traffic	0.946246694773
amon amarth	amon amarth	1.0
amon amarth	dimmu borgir	0.996804296505
amon amarth	the bronx casket co.	0.995846935082
amon amarth	lÂme immortelle	0.99584686663
amon amarth	dracul	0.995846848935
amon amarth	johnny hollow	0.995846840553
amon amarth	abydos	0.995846834499
amon amarth	ambience	0.995846813545
amon amarth	dethklok	0.995846807491
amon amarth	twisted sister	0.995846807025
björk	björk	1.00000001342
björk	pedro the lion	0.981528382748
björk	mae	0.981528310105
björk	the academy is...	0.981528272852
björk	the early november	0.981528272852
björk	relient k	0.981528267264
björk	regina spektor	0.972209682688
björk	justice	0.966727845371
björk	yann tiersen	0.966249834746
björk	stars	0.965967305005
cocorosie	cocorosie	0.999999976704
cocorosie	sonic youth	0.985610407777
cocorosie	architecture in helsinki	0.959871802479
cocorosie	a tribe called quest	0.958702616394
cocorosie	bright eyes	0.952783182263
cocorosie	m.i.a.	0.942363929003
cocorosie	nazareth	0.933418385684
cocorosie	juliette & the licks	0.931867673993
cocorosie	tv on the radio	0.931292414665
cocorosie	battles	0.930501289666
daft punk	daft punk	1.00000001415
daft punk	cut copy	0.987197761424
daft punk	linkin park	0.971199389547
daft punk	doves	0.968802353367
daft punk	muse	0.964387997985
daft punk	apollo 440	0.960130359977
daft punk	the prodigy	0.951435808092
daft punk	the killers	0.950119711459
daft punk	r.e.m.	0.946814194322
daft punk	explosions in the sky	0.944794703275
devendra banhart	devendra banhart	0.999999953455
devendra banhart	the wombats	0.981723085046
devendra banhart	the postal service	0.971701936796
devendra banhart	morrissey	0.969448857009
devendra banhart	dungen	0.966277770698
devendra banhart	bon iver	0.964037392288
devendra banhart	animal collective	0.951013684273
devendra banhart	the last shadow puppets	0.935254581273
devendra banhart	joanna newsom	0.932394757867
devendra banhart	john mayer	0.930353969336
elliott smith	elliott smith	1.00000003011
elliott smith	beirut	0.998681200901
elliott smith	animal collective	0.984615890309
elliott smith	bonobo	0.982769684866
elliott smith	the smashing pumpkins	0.98261724785
elliott smith	jack johnson	0.980534868315
elliott smith	beck	0.978132138029
elliott smith	okkervil river	0.972252029926
elliott smith	andrew w.k.	0.972080951557
elliott smith	bright eyes	0.971368322149
elvis presley	elvis presley	1.00000000885
elvis presley	kings of leon	0.964052405208
elvis presley	rise against	0.961446847767
elvis presley	inxs	0.958449993283
elvis presley	bruce springsteen	0.950451832265
elvis presley	the cranberries	0.945472478867
elvis presley	kanye west	0.944650921971
elvis presley	angels & airwaves	0.942538563162
elvis presley	the beatles	0.940775409341
elvis presley	belle and sebastian	0.937670160085
fleetwood mac	fleetwood mac	1.00000000673
fleetwood mac	nine inch nails	0.991993775591
fleetwood mac	dj shadow	0.974002312869
fleetwood mac	fatboy slim	0.969789946452
fleetwood mac	sneaker pimps	0.969283949584
fleetwood mac	[unknown]	0.968149613589
fleetwood mac	portishead	0.967780597508
fleetwood mac	the cure	0.96612457186
fleetwood mac	david bowie	0.965765129775
fleetwood mac	anathema	0.958484694362
frank sinatra	frank sinatra	1.0000000238
frank sinatra	the clash	0.96445101127
frank sinatra	beastie boys	0.960320536047
frank sinatra	daft punk	0.943345610052
frank sinatra	kent	0.93003757298
frank sinatra	linkin park	0.926855869591
frank sinatra	cut copy	0.924143433571
frank sinatra	no doubt	0.918845832348
frank sinatra	håkan hellström	0.917422786355
frank sinatra	nightwish	0.912398785353
green day	green day	1.00000001831
green day	paul simon	0.987795388326
green day	miles davis	0.972019569948
green day	explosions in the sky	0.971208490431
green day	sufjan stevens	0.965385336429
green day	linkin park	0.963002204895
green day	snow patrol	0.958955861628
green day	the kooks	0.955831993371
green day	rise against	0.94759221375
green day	lily allen	0.945288047194
moby	moby	0.999999979157
moby	the streets	0.937355726957
moby	reel big fish	0.92031789571
moby	rage against the machine	0.913043320179
moby	jay-z	0.899577759206
moby	tiger army	0.899392388761
moby	marilyn manson	0.893931046128
moby	nightwish	0.884963966906
moby	paul oakenfold	0.882145985961
moby	humanos	0.875719130039
